EventType,MR.GsmNcellBcc,MR.GsmNcellBcch,MR.GsmNcellCarrierRSSI,MR.GsmNcellNcc,MR.LteNcEarfcn,MR.LteNcPci,MR.LteNcRSRP,MR.LteNcRSRQ,MR.LteScCgi,MR.LteScEarfcn,MR.LteScPci,MR.LteScRSRP,MR.LteScRSRQ,MR.UtraCarrierRSSI,MR.UtraCellParameterId,MR.UtraCpichEcNo,MR.UtraCpichRSCP,MmeCode,MmeGroupId,MmeUeS1apId,TimeStamp,endTime,fileFormatVersion,id,jobid,period,reportTime,startTime
A3,NIL,NIL,NIL,NIL,1650,349,55,9,46000077256611,19650,350,55,11,NIL,NIL,NIL,NIL,194,39424,469837393,2017-11-06T01:16:24.386,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,53,14,46000077256611,19650,350,51,10,NIL,NIL,NIL,NIL,194,39424,469774903,2017-11-06T01:16:24.424,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,51,10,46000077256611,19650,350,51,7,NIL,NIL,NIL,NIL,194,39424,352332268,2017-11-06T01:16:24.480,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,56,6,46000077256611,19650,350,56,12,NIL,NIL,NIL,NIL,194,39424,436247820,2017-11-06T01:16:24.590,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,53,5,46000077256611,19650,350,54,12,NIL,NIL,NIL,NIL,194,39424,167808593,2017-11-06T01:16:24.609,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,44,10,46000077256611,19650,350,42,11,NIL,NIL,NIL,NIL,198,39424,167827773,2017-11-06T01:16:24.762,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,59,8,46000077256611,19650,350,60,10,NIL,NIL,NIL,NIL,194,39424,167832392,2017-11-06T01:16:25.094,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,44,6,46000077256611,19650,350,42,5,NIL,NIL,NIL,NIL,194,39424,469839785,2017-11-06T01:16:25.108,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,43,6,46000077256611,19650,350,44,14,NIL,NIL,NIL,NIL,210,39424,469787584,2017-11-06T01:16:25.113,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,41,7,46000077256611,19650,350,40,4,NIL,NIL,NIL,NIL,194,39424,352325456,2017-11-06T01:16:25.199,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,56,9,46000077256611,19650,350,56,13,NIL,NIL,NIL,NIL,194,39424,436210580,2017-11-06T01:16:25.521,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,53,5,46000077256611,19650,350,54,13,NIL,NIL,NIL,NIL,194,39424,167778558,2017-11-06T01:16:25.559,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,43,10,46000077256611,19650,350,42,12,NIL,NIL,NIL,NIL,194,39424,167835899,2017-11-06T01:16:25.603,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,53,14,46000077256611,19650,350,51,12,NIL,NIL,NIL,NIL,194,39424,469808422,2017-11-06T01:16:25.680,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,59,8,46000077256611,19650,350,60,10,NIL,NIL,NIL,NIL,194,39424,167795516,2017-11-06T01:16:25.946,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,55,9,46000077256611,19650,350,56,12,NIL,NIL,NIL,NIL,194,39424,469817957,2017-11-06T01:16:25.955,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,51,13,46000077256611,19650,350,51,11,NIL,NIL,NIL,NIL,194,39424,352377300,2017-11-06T01:16:26.084,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,41,7,46000077256611,19650,350,40,5,NIL,NIL,NIL,NIL,194,39424,352356390,2017-11-06T01:16:26.116,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,45,6,46000077256611,19650,350,42,5,NIL,NIL,NIL,NIL,206,39424,469817699,2017-11-06T01:16:26.141,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,44,10,46000077256611,19650,350,42,11,NIL,NIL,NIL,NIL,194,39424,167780463,2017-11-06T01:16:26.450,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,57,8,46000077256611,19650,350,56,12,NIL,NIL,NIL,NIL,194,39424,436255327,2017-11-06T01:16:26.471,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,53,4,46000077256611,19650,350,54,13,NIL,NIL,NIL,NIL,194,39424,167809502,2017-11-06T01:16:26.492,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,59,8,46000077256611,19650,350,60,14,NIL,NIL,NIL,NIL,194,39424,167788159,2017-11-06T01:16:26.815,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,41,8,46000077256611,19650,350,40,4,NIL,NIL,NIL,NIL,194,39424,352352701,2017-11-06T01:16:27.044,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,45,7,46000077256611,19650,350,43,7,NIL,NIL,NIL,NIL,194,39424,469777379,2017-11-06T01:16:27.059,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,55,9,46000077256611,19650,350,56,13,NIL,NIL,NIL,NIL,194,39424,469766524,2017-11-06T01:16:27.158,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,53,15,46000077256611,19650,350,51,10,NIL,NIL,NIL,NIL,194,39424,469767633,2017-11-06T01:16:27.176,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,41,5,46000077256611,19650,350,44,10,NIL,NIL,NIL,NIL,194,39424,469827615,2017-11-06T01:16:27.247,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,45,12,46000077256611,19650,350,40,9,NIL,NIL,NIL,NIL,194,39424,167807166,2017-11-06T01:16:27.291,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,56,10,46000077256611,19650,350,56,11,NIL,NIL,NIL,NIL,194,39424,436225167,2017-11-06T01:16:27.423,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,53,8,46000077256611,19650,350,54,13,NIL,NIL,NIL,NIL,194,39424,167794060,2017-11-06T01:16:27.452,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,47,12,46000077256611,19650,350,48,17,NIL,NIL,NIL,NIL,194,39424,436232157,2017-11-06T01:16:27.545,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,59,10,46000077256611,19650,350,60,11,NIL,NIL,NIL,NIL,194,39424,167816742,2017-11-06T01:16:27.688,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,51,13,46000077256611,19650,350,51,11,NIL,NIL,NIL,NIL,194,39424,352354491,2017-11-06T01:16:27.703,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,43,2,46000077256611,19650,350,41,7,NIL,NIL,NIL,NIL,194,39424,469799197,2017-11-06T01:16:27.949,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,209,41,0,46000077256611,19650,350,41,7,NIL,NIL,NIL,NIL,194,39424,469799197,2017-11-06T01:16:27.949,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,40,6,46000077256611,19650,350,40,6,NIL,NIL,NIL,NIL,194,39424,352355116,2017-11-06T01:16:28.001,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,46,8,46000077256611,19650,350,46,11,NIL,NIL,NIL,NIL,194,39424,469790235,2017-11-06T01:16:28.191,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,55,7,46000077256611,19650,350,56,12,NIL,NIL,NIL,NIL,194,39424,469779187,2017-11-06T01:16:28.312,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,56,6,46000077256611,19650,350,56,10,NIL,NIL,NIL,NIL,194,39424,436255597,2017-11-06T01:16:28.362,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,53,12,46000077256611,19650,350,52,11,NIL,NIL,NIL,NIL,194,39424,469763728,2017-11-06T01:16:28.433,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,53,3,46000077256611,19650,350,54,11,NIL,NIL,NIL,NIL,194,39424,167812505,2017-11-06T01:16:28.435,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,59,7,46000077256611,19650,350,61,11,NIL,NIL,NIL,NIL,194,39424,167774508,2017-11-06T01:16:28.558,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,46,9,46000077256611,19650,350,48,15,NIL,NIL,NIL,NIL,194,39424,436261911,2017-11-06T01:16:28.697,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,44,6,46000077256611,19650,350,42,5,NIL,NIL,NIL,NIL,194,39424,469838179,2017-11-06T01:16:28.842,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,37,7,46000077256611,19650,350,32,2,NIL,NIL,NIL,NIL,198,39424,922749097,2017-11-06T01:16:28.929,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,40,6,46000077256611,19650,350,40,6,NIL,NIL,NIL,NIL,194,39424,352363068,2017-11-06T01:16:28.938,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,47,6,46000077256611,19650,350,46,8,NIL,NIL,NIL,NIL,210,39424,469799715,2017-11-06T01:16:29.047,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,55,7,46000077256611,19650,350,56,10,NIL,NIL,NIL,NIL,194,39424,469793154,2017-11-06T01:16:29.268,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,42,9,46000077256611,19650,350,39,8,NIL,NIL,NIL,NIL,194,39424,167833985,2017-11-06T01:16:29.279,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,50,10,46000077256611,19650,350,51,10,NIL,NIL,NIL,NIL,194,39424,352355927,2017-11-06T01:16:29.305,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,56,5,46000077256611,19650,350,56,10,NIL,NIL,NIL,NIL,194,39424,436270236,2017-11-06T01:16:29.309,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,53,2,46000077256611,19650,350,54,10,NIL,NIL,NIL,NIL,194,39424,167821143,2017-11-06T01:16:29.330,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,59,6,46000077256611,19650,350,60,8,NIL,NIL,NIL,NIL,194,39424,167809772,2017-11-06T01:16:29.432,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,52,10,46000077256611,19650,350,52,9,NIL,NIL,NIL,NIL,206,39424,469831154,2017-11-06T01:16:29.695,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,43,3,46000077256611,19650,350,41,3,NIL,NIL,NIL,NIL,206,39424,469765798,2017-11-06T01:16:29.778,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,40,6,46000077256611,19650,350,39,4,NIL,NIL,NIL,NIL,194,39424,352382748,2017-11-06T01:16:29.866,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,46,6,46000077256611,19650,350,48,12,NIL,NIL,NIL,NIL,194,39424,436246230,2017-11-06T01:16:29.896,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,47,7,46000077256611,19650,350,46,7,NIL,NIL,NIL,NIL,210,39424,469800579,2017-11-06T01:16:29.901,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,54,5,46000077256611,19650,350,56,9,NIL,NIL,NIL,NIL,194,39424,469801066,2017-11-06T01:16:30.222,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,53,3,46000077256611,19650,350,54,10,NIL,NIL,NIL,NIL,194,39424,167779678,2017-11-06T01:16:30.224,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,56,4,46000077256611,19650,350,56,9,NIL,NIL,NIL,NIL,194,39424,436237087,2017-11-06T01:16:30.244,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,59,5,46000077256611,19650,350,60,7,NIL,NIL,NIL,NIL,194,39424,167826654,2017-11-06T01:16:30.287,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,43,4,46000077256611,19650,350,40,4,NIL,NIL,NIL,NIL,194,39424,469840753,2017-11-06T01:16:30.690,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,47,6,46000077256611,19650,350,46,5,NIL,NIL,NIL,NIL,194,39424,469809725,2017-11-06T01:16:30.773,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,50,10,46000077256611,19650,350,51,8,NIL,NIL,NIL,NIL,194,39424,352358412,2017-11-06T01:16:30.929,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,50,11,46000077256611,19650,350,46,8,NIL,NIL,NIL,NIL,194,39424,469834925,2017-11-06T01:16:30.954,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,46,9,46000077256611,19650,350,48,17,NIL,NIL,NIL,NIL,194,39424,436269353,2017-11-06T01:16:30.971,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,39,6,46000077256611,19650,350,39,3,NIL,NIL,NIL,NIL,194,39424,352381898,2017-11-06T01:16:30.972,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,53,12,46000077256611,19650,350,51,9,NIL,NIL,NIL,NIL,210,39424,469800134,2017-11-06T01:16:31.056,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,56,6,46000077256611,19650,350,56,12,NIL,NIL,NIL,NIL,194,39424,436251773,2017-11-06T01:16:31.161,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,59,6,46000077256611,19650,350,60,9,NIL,NIL,NIL,NIL,194,39424,167782348,2017-11-06T01:16:31.168,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,52,3,46000077256611,19650,350,54,12,NIL,NIL,NIL,NIL,194,39424,167810543,2017-11-06T01:16:31.198,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,54,9,46000077256611,19650,350,56,13,NIL,NIL,NIL,NIL,194,39424,469796142,2017-11-06T01:16:31.297,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,47,6,46000077256611,19650,350,46,7,NIL,NIL,NIL,NIL,206,39424,469795109,2017-11-06T01:16:31.611,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,43,4,46000077256611,19650,350,41,7,NIL,NIL,NIL,NIL,194,39424,469823919,2017-11-06T01:16:31.759,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,39,4,46000077256611,19650,350,39,2,NIL,NIL,NIL,NIL,194,39424,352333045,2017-11-06T01:16:31.857,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,304,60,8,46000077256611,19650,350,61,9,NIL,NIL,NIL,NIL,210,39424,469796055,2017-11-06T01:16:31.916,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,59,4,46000077256611,19650,350,60,6,NIL,NIL,NIL,NIL,194,39424,7947,2017-11-06T01:16:32.027,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,56,4,46000077256611,19650,350,56,6,NIL,NIL,NIL,NIL,194,39424,7948,2017-11-06T01:16:32.108,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,52,3,46000077256611,19650,350,54,11,NIL,NIL,NIL,NIL,194,39424,7949,2017-11-06T01:16:32.129,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,54,4,46000077256611,19650,350,56,8,NIL,NIL,NIL,NIL,194,39424,7951,2017-11-06T01:16:32.271,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,52,8,46000077256611,19650,350,51,7,NIL,NIL,NIL,NIL,194,39424,7950,2017-11-06T01:16:32.290,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,46,4,46000077256611,19650,350,48,11,NIL,NIL,NIL,NIL,194,39424,7946,2017-11-06T01:16:32.506,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,50,5,46000077256611,19650,350,51,4,NIL,NIL,NIL,NIL,194,39424,7952,2017-11-06T01:16:32.551,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,46,4,46000077256611,19650,350,44,1,NIL,NIL,NIL,NIL,210,39424,469811238,2017-11-06T01:16:32.570,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,44,3,46000077256611,19650,350,41,4,NIL,NIL,NIL,NIL,194,39424,469785005,2017-11-06T01:16:32.642,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,39,2,46000077256611,19650,350,39,1,NIL,NIL,NIL,NIL,194,39424,352341028,2017-11-06T01:16:32.757,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,59,4,46000077256611,19650,350,60,5,NIL,NIL,NIL,NIL,194,39424,167799455,2017-11-06T01:16:32.896,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,55,3,46000077256611,19650,350,55,4,NIL,NIL,NIL,NIL,194,39424,436267390,2017-11-06T01:16:33.057,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,52,1,46000077256611,19650,350,53,11,NIL,NIL,NIL,NIL,194,39424,167828024,2017-11-06T01:16:33.180,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,54,5,46000077256611,19650,350,56,10,NIL,NIL,NIL,NIL,194,39424,469831412,2017-11-06T01:16:33.225,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,45,7,46000077256611,19650,350,48,13,NIL,NIL,NIL,NIL,194,39424,436229569,2017-11-06T01:16:33.441,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,46,5,46000077256611,19650,350,44,8,NIL,NIL,NIL,NIL,194,39424,469809428,2017-11-06T01:16:33.449,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
A3,NIL,NIL,NIL,NIL,1650,349,52,12,46000077256611,19650,350,51,8,NIL,NIL,NIL,NIL,206,39424,469811731,2017-11-06T01:16:33.522,2017-11-06T01:30:00.000,V2.0.0,197776907,0,15,2017-11-06T01:30:00.000,2017-11-06T01:15:00.000
